vehicle_id,occupant_event_count,vehicle_total_surprisal_bits,vehicle_mean_surprisal_bits,vehicle_median_surprisal_bits,vehicle_max_surprisal_bits,vehicle_anomaly_severity,critical_occupant_count,high_occupant_count,elevated_occupant_count,moderate_occupant_count,low_occupant_count,dominant_vehicle_contributor,dominant_vehicle_contributor_count,dominant_vehicle_contributor_percent,max_anomaly_event_id,max_anomaly_occupant_id,max_anomaly_tier,max_anomaly_signature,source_type,source_reference,model_type,model_version,vehicle_anomaly_index,vehicle_anomaly_signature
SIM-227312,1,6.084487937853726,6.084487937853726,6.084487937853726,6.084487937853726,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00006180,OCC-11879883,BASELINE,BASELINE: seat track position dominates anomaly (43.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,3.108354674273001,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 6.08 bits"
SIM-227385,1,10.91495696009368,10.91495696009368,10.91495696009368,10.91495696009368,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00000355,OCC-29042236,MODERATE,MODERATE: seat position dominates anomaly (52.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,25.756385446777095,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 10.91 bits"
SIM-227403,1,8.232373234188803,8.232373234188803,8.232373234188803,8.232373234188803,MODERATE,0,0,0,1,0,seat_type,1,100.0,OCC-00008288,OCC-91012946,BASELINE,BASELINE: seat type dominates anomaly (40.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,13.178882414589276,"MODERATE: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.23 bits"
SIM-227417,1,9.483869976483165,9.483869976483165,9.483869976483165,9.483869976483165,MODERATE,0,0,0,1,0,seat_type,1,100.0,OCC-00004221,OCC-23424431,MODERATE,MODERATE: seat type dominates anomaly (45.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,19.04662250373447,"MODERATE: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.48 bits"
SIM-227467,1,7.5400709093611,7.5400709093611,7.5400709093611,7.5400709093611,LOW,0,0,0,0,1,belt_use,1,100.0,OCC-00003844,OCC-13074052,BASELINE,BASELINE: belt use dominates anomaly (27.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.932968967181797,"LOW: belt use dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.54 bits"
SIM-227587,1,11.414643191055031,11.414643191055031,11.414643191055031,11.414643191055031,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00009458,OCC-21201311,MODERATE,MODERATE: posture dominates anomaly (41.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,28.099203314629083,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.41 bits"
SIM-227702,1,7.410713482341878,7.410713482341878,7.410713482341878,7.410713482341878,LOW,0,0,0,0,1,belt_use,1,100.0,OCC-00004542,OCC-41569736,BASELINE,BASELINE: belt use dominates anomaly (30.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.326466581120584,"LOW: belt use dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.41 bits"
SIM-227794,1,7.2065846197983054,7.2065846197983054,7.2065846197983054,7.2065846197983054,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00009113,OCC-80308596,BASELINE,BASELINE: belt anchorage dominates anomaly (44.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,8.369392487661377,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.21 bits"
SIM-227827,1,8.205486803735178,8.205486803735178,8.205486803735178,8.205486803735178,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00002732,OCC-98219652,BASELINE,BASELINE: posture dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,13.05282328834855,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.21 bits"
SIM-227865,1,7.2065846197983054,7.2065846197983054,7.2065846197983054,7.2065846197983054,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00000466,OCC-98726055,BASELINE,BASELINE: belt anchorage dominates anomaly (44.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,8.369392487661377,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.21 bits"
SIM-227948,1,5.9309749118907495,5.9309749118907495,5.9309749118907495,5.9309749118907495,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00005884,OCC-81508558,BASELINE,BASELINE: seat track position dominates anomaly (36.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,2.388596878501547,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.93 bits"
SIM-228116,1,6.084487937853726,6.084487937853726,6.084487937853726,6.084487937853726,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00006029,OCC-54259953,BASELINE,BASELINE: seat track position dominates anomaly (43.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,3.108354674273001,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 6.08 bits"
SIM-228137,1,7.7281851028374176,7.7281851028374176,7.7281851028374176,7.7281851028374176,LOW,0,0,0,0,1,seat_type,1,100.0,OCC-00008708,OCC-80062673,BASELINE,BASELINE: seat type dominates anomaly (44.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,10.814957035624229,"LOW: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.73 bits"
SIM-228202,1,11.914401485470057,11.914401485470057,11.914401485470057,11.914401485470057,MODERATE,0,0,0,1,0,belt_anchorage,1,100.0,OCC-00007600,OCC-63872857,ELEVATED,ELEVATED: belt anchorage dominates anomaly (37.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,30.44235905760435,"MODERATE: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.91 bits"
SIM-228215,1,11.14132971322908,11.14132971322908,11.14132971322908,11.14132971322908,MODERATE,0,0,0,1,0,seat_type,1,100.0,OCC-00008674,OCC-51135012,MODERATE,MODERATE: seat type dominates anomaly (39.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,26.817751756231168,"MODERATE: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.14 bits"
SIM-228268,1,7.551131469120579,7.551131469120579,7.551131469120579,7.551131469120579,LOW,0,0,0,0,1,seat_position,1,100.0,OCC-00004644,OCC-30589306,BASELINE,BASELINE: seat position dominates anomaly (51.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.984827264303766,"LOW: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.55 bits"
SIM-228302,1,8.962303910044147,8.962303910044147,8.962303910044147,8.962303910044147,MODERATE,0,0,0,1,0,belt_anchorage,1,100.0,OCC-00002609,OCC-20711467,BASELINE,BASELINE: belt anchorage dominates anomaly (33.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,16.601219320685548,"MODERATE: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.96 bits"
SIM-228328,1,14.37046804378194,14.37046804378194,14.37046804378194,14.37046804378194,ELEVATED,0,0,1,0,0,seat_performance,1,100.0,OCC-00001308,OCC-70162882,HIGH,HIGH: seat performance dominates anomaly (39.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,41.957818681889805,"ELEVATED: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 14.37 bits"
SIM-228497,1,11.060727760763614,11.060727760763614,11.060727760763614,11.060727760763614,MODERATE,0,0,0,1,0,belt_anchorage,1,100.0,OCC-00004685,OCC-30478815,MODERATE,MODERATE: belt anchorage dominates anomaly (27.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,26.439843215392354,"MODERATE: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.06 bits"
SIM-228608,1,9.92961457941656,9.92961457941656,9.92961457941656,9.92961457941656,MODERATE,0,0,0,1,0,seat_performance,1,100.0,OCC-00008038,OCC-71019490,MODERATE,MODERATE: seat performance dominates anomaly (35.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,21.136530841296246,"MODERATE: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.93 bits"
SIM-228754,1,6.084487937853726,6.084487937853726,6.084487937853726,6.084487937853726,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00005503,OCC-66173400,BASELINE,BASELINE: seat track position dominates anomaly (43.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,3.108354674273001,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 6.08 bits"
SIM-228917,1,11.754297792380765,11.754297792380765,11.754297792380765,11.754297792380765,MODERATE,0,0,0,1,0,seat_track_position,1,100.0,OCC-00003860,OCC-42160178,MODERATE,MODERATE: seat track position dominates anomaly (32.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,29.6917004049594,"MODERATE: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.75 bits"
SIM-229132,1,10.61194389401476,10.61194389401476,10.61194389401476,10.61194389401476,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00002556,OCC-25730260,MODERATE,MODERATE: seat position dominates anomaly (36.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,24.335685052378565,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 10.61 bits"
SIM-229195,1,11.67651505442556,11.67651505442556,11.67651505442556,11.67651505442556,MODERATE,0,0,0,1,0,seat_type,1,100.0,OCC-00009850,OCC-88964261,MODERATE,MODERATE: seat type dominates anomaly (36.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,29.327009971242003,"MODERATE: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.68 bits"
SIM-229249,1,7.403207812751137,7.403207812751137,7.403207812751137,7.403207812751137,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00002913,OCC-71472613,BASELINE,BASELINE: belt anchorage dominates anomaly (40.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.291275663825244,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.40 bits"
SIM-229307,1,7.410713482341878,7.410713482341878,7.410713482341878,7.410713482341878,LOW,0,0,0,0,1,belt_use,1,100.0,OCC-00003685,OCC-73248077,BASELINE,BASELINE: belt use dominates anomaly (30.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.326466581120584,"LOW: belt use dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.41 bits"
SIM-229387,1,7.86954782022098,7.86954782022098,7.86954782022098,7.86954782022098,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00004476,OCC-26309959,BASELINE,BASELINE: belt anchorage dominates anomaly (40.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,11.477747161934387,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.87 bits"
SIM-229465,1,7.107612881394555,7.107612881394555,7.107612881394555,7.107612881394555,LOW,0,0,0,0,1,seat_position,1,100.0,OCC-00005902,OCC-94859060,BASELINE,BASELINE: seat position dominates anomaly (31.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,7.905355772664094,"LOW: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.11 bits"
SIM-229644,1,9.845272675513696,9.845272675513696,9.845272675513696,9.845272675513696,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00002373,OCC-93314984,MODERATE,MODERATE: seat position dominates anomaly (58.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,20.74108724643848,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.85 bits"
SIM-229700,1,7.001764827909807,7.001764827909807,7.001764827909807,7.001764827909807,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00008607,OCC-15357755,BASELINE,BASELINE: belt anchorage dominates anomaly (42.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,7.40907891807812,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.00 bits"
SIM-229941,1,11.39986132772043,11.39986132772043,11.39986132772043,11.39986132772043,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00008159,OCC-43420178,MODERATE,MODERATE: seat position dominates anomaly (35.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,28.029897395444912,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.40 bits"
SIM-229944,1,8.928522593714707,8.928522593714707,8.928522593714707,8.928522593714707,MODERATE,0,0,0,1,0,seat_performance,1,100.0,OCC-00001164,OCC-27274164,BASELINE,BASELINE: seat performance dominates anomaly (29.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,16.442832984236155,"MODERATE: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.93 bits"
SIM-230184,1,9.16063750947706,9.16063750947706,9.16063750947706,9.16063750947706,MODERATE,0,0,0,1,0,belt_anchorage,1,100.0,OCC-00001335,OCC-18861922,BASELINE,BASELINE: belt anchorage dominates anomaly (32.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,17.53112187103772,"MODERATE: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.16 bits"
SIM-230359,1,5.421524737431054,5.421524737431054,5.421524737431054,5.421524737431054,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00002452,OCC-96051792,BASELINE,BASELINE: seat track position dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,0.0,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.42 bits"
SIM-230682,1,7.932486656708433,7.932486656708433,7.932486656708433,7.932486656708433,LOW,0,0,0,0,1,seat_performance,1,100.0,OCC-00009957,OCC-60161426,BASELINE,BASELINE: seat performance dominates anomaly (39.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,11.772840805841547,"LOW: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.93 bits"
SIM-230695,1,11.73421889045813,11.73421889045813,11.73421889045813,11.73421889045813,MODERATE,0,0,0,1,0,seat_track_position,1,100.0,OCC-00001958,OCC-45857962,MODERATE,MODERATE: seat track position dominates anomaly (47.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,29.597558907202508,"MODERATE: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.73 bits"
SIM-230743,1,11.558567702520056,11.558567702520056,11.558567702520056,11.558567702520056,MODERATE,0,0,0,1,0,belt_anchorage,1,100.0,OCC-00008063,OCC-27437668,MODERATE,MODERATE: belt anchorage dominates anomaly (38.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,28.774004612302246,"MODERATE: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 11.56 bits"
SIM-231021,1,8.066964245388235,8.066964245388235,8.066964245388235,8.066964245388235,MODERATE,0,0,0,1,0,seat_track_position,1,100.0,OCC-00001373,OCC-41698839,BASELINE,BASELINE: seat track position dominates anomaly (32.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,12.403349469205251,"MODERATE: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.07 bits"
SIM-231150,1,5.9309749118907495,5.9309749118907495,5.9309749118907495,5.9309749118907495,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00009818,OCC-52189072,BASELINE,BASELINE: seat track position dominates anomaly (36.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,2.388596878501547,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.93 bits"
SIM-231231,1,5.717200322425695,5.717200322425695,5.717200322425695,5.717200322425695,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00008387,OCC-55625709,BASELINE,BASELINE: seat track position dominates anomaly (35.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,1.3862980420339275,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.72 bits"
SIM-231292,1,8.572688810764706,8.572688810764706,8.572688810764706,8.572688810764706,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00003727,OCC-89296466,BASELINE,BASELINE: posture dominates anomaly (39.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,14.774478538934046,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.57 bits"
SIM-231382,1,12.482994840646915,12.482994840646915,12.482994840646915,12.482994840646915,ELEVATED,0,0,1,0,0,seat_type,1,100.0,OCC-00008710,OCC-33743894,ELEVATED,ELEVATED: seat type dominates anomaly (40.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,33.10825335188457,"ELEVATED: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 12.48 bits"
SIM-231576,1,9.16067411113622,9.16067411113622,9.16067411113622,9.16067411113622,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00000410,OCC-49579432,BASELINE,BASELINE: seat position dominates anomaly (42.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,17.531293480771517,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.16 bits"
SIM-231605,1,7.551131469120579,7.551131469120579,7.551131469120579,7.551131469120579,LOW,0,0,0,0,1,seat_position,1,100.0,OCC-00009137,OCC-89295323,BASELINE,BASELINE: seat position dominates anomaly (51.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,9.984827264303766,"LOW: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.55 bits"
SIM-231748,1,7.297440412904447,7.297440412904447,7.297440412904447,7.297440412904447,LOW,0,0,0,0,1,belt_anchorage,1,100.0,OCC-00006761,OCC-99221137,BASELINE,BASELINE: belt anchorage dominates anomaly (41.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,8.795376960112039,"LOW: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.30 bits"
SIM-231800,1,9.070366829609078,9.070366829609078,9.070366829609078,9.070366829609078,MODERATE,0,0,0,1,0,belt_anchorage,1,100.0,OCC-00009982,OCC-31417953,BASELINE,BASELINE: belt anchorage dominates anomaly (48.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,17.107880747641204,"MODERATE: belt anchorage dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.07 bits"
SIM-231845,1,8.313493993353545,8.313493993353545,8.313493993353545,8.313493993353545,MODERATE,0,0,0,1,0,posture,1,100.0,OCC-00007910,OCC-91358962,BASELINE,BASELINE: posture dominates anomaly (33.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,13.559223421102972,"MODERATE: posture dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.31 bits"
SIM-232051,1,5.9309749118907495,5.9309749118907495,5.9309749118907495,5.9309749118907495,LOW,0,0,0,0,1,seat_track_position,1,100.0,OCC-00003271,OCC-20489546,BASELINE,BASELINE: seat track position dominates anomaly (36.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,2.388596878501547,"LOW: seat track position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 5.93 bits"
SIM-232170,1,9.298686593251142,9.298686593251142,9.298686593251142,9.298686593251142,MODERATE,0,0,0,1,0,seat_type,1,100.0,OCC-00003227,OCC-88953158,BASELINE,BASELINE: seat type dominates anomaly (33.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,18.178375767716602,"MODERATE: seat type dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.30 bits"
SIM-232225,1,6.999605691776189,6.999605691776189,6.999605691776189,6.999605691776189,LOW,0,0,0,0,1,seat_position,1,100.0,OCC-00007345,OCC-37739025,BASELINE,BASELINE: seat position dominates anomaly (32.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,7.398955639909671,"LOW: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 7.00 bits"
SIM-232266,1,9.469941035663531,9.469941035663531,9.469941035663531,9.469941035663531,MODERATE,0,0,0,1,0,seat_performance,1,100.0,OCC-00002018,OCC-25001013,MODERATE,MODERATE: seat performance dominates anomaly (26.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,18.98131557828706,"MODERATE: seat performance dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 9.47 bits"
SIM-232300,1,8.897639705302428,8.897639705302428,8.897639705302428,8.897639705302428,MODERATE,0,0,0,1,0,seat_position,1,100.0,OCC-00000700,OCC-56029968,BASELINE,BASELINE: seat position dominates anomaly (43.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,16.298036153144842,"MODERATE: seat position dominates vehicle anomaly; 1 occupant event(s), maximum surprisal 8.90 bits"
